"alpha","eta","delta","compatible","minimum_canonical_coordinate","negative_coordinate_count","observable_witness_bits","conditional_entropy_y_given_t_c_bits","sharp_lower_bits","sharp_upper_bits","lower_minus_witness_bits","design_id"
0,0.02,0.0025,TRUE,0.00124483573372776,0,0.0349048889324322,0.441239985466228,0.0388016850144112,0.441239985466228,0.00389679608197893,"C1_M2_T4"
0.0025,0.02,0.0025,TRUE,0.00121931991759414,0,0.0349048889324322,0.441239985466228,0.0388016850144112,0.416028119573293,0.00389679608197893,"C1_M2_T4"
0.005,0.02,0.0025,TRUE,0.0011268215549816,0,0.0349048889324322,0.441239985466228,0.0388016850144112,0.395825293132434,0.00389679608197893,"C1_M2_T4"
0.01,0.02,0.0025,TRUE,0.000667838141403834,0,0.0349048889324322,0.441239985466228,0.0388016850144112,0.360446849570317,0.00389679608197893,"C1_M2_T4"
0.02,0.02,0.0025,FALSE,-0.000578802652307441,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.02,0.0025,FALSE,-0.00597566094389727,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.05,0.0025,TRUE,0.000386486280121391,0,0.0349048889324322,0.441239985466228,0.0464632739393602,0.441239985466228,0.011558385006928,"C1_M2_T4"
0.0025,0.05,0.0025,TRUE,0.000232706913401368,0,0.0349048889324322,0.441239985466228,0.0464632739393602,0.416028119573293,0.011558385006928,"C1_M2_T4"
0.005,0.05,0.0025,TRUE,7.73742197447784e-05,0,0.0349048889324322,0.441239985466228,0.0464632739393602,0.395825293132434,0.011558385006928,"C1_M2_T4"
0.01,0.05,0.0025,FALSE,-0.000238046250027275,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.05,0.0025,FALSE,-0.000918739988418499,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.05,0.0025,FALSE,-0.00705546509866893,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0,0.005,TRUE,0.00106474545310896,0,0.0349048889324322,0.441239985466228,0.0350865649089267,0.441239985466228,0.000181675976494461,"C1_M2_T4"
0.0025,0,0.005,TRUE,0.00103883956715811,0,0.0349048889324322,0.441239985466228,0.0350865649089267,0.416028119573293,0.000181675976494461,"C1_M2_T4"
0.005,0,0.005,TRUE,0.00101267200559159,0,0.0349048889324322,0.441239985466228,0.0350865649089267,0.395825293132434,0.000181675976494461,"C1_M2_T4"
0.01,0,0.005,TRUE,0.000841844920639797,0,0.0349048889324322,0.441239985466228,0.0350865649089267,0.360446849570317,0.000181675976494461,"C1_M2_T4"
0.02,0,0.005,FALSE,-0.000388916814796085,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0,0.005,FALSE,-0.00535058312108235,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.0025,0.005,TRUE,0.00106288838103353,0,0.0349048889324322,0.441239985466228,0.0355233554422811,0.441239985466228,0.000618466509848842,"C1_M2_T4"
0.0025,0.0025,0.005,TRUE,0.00103725867660902,0,0.0349048889324322,0.441239985466228,0.0355233554422811,0.416028119573293,0.000618466509848842,"C1_M2_T4"
0.005,0.0025,0.005,TRUE,0.00101137008628123,0,0.0349048889324322,0.441239985466228,0.0355233554422811,0.395825293132434,0.000618466509848842,"C1_M2_T4"
0.01,0.0025,0.005,TRUE,0.000819335082472705,0,0.0349048889324322,0.441239985466228,0.0355233554422811,0.360446849570317,0.000618466509848842,"C1_M2_T4"
0.02,0.0025,0.005,FALSE,-0.000413323202977789,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.0025,0.005,FALSE,-0.00542904448600428,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.005,0.005,TRUE,0.00106101255065431,0,0.0349048889324322,0.441239985466228,0.0359702662596345,0.441239985466228,0.00106537732720227,"C1_M2_T4"
0.0025,0.005,0.005,TRUE,0.00103566181746853,0,0.0349048889324322,0.441239985466228,0.0359702662596345,0.416028119573293,0.00106537732720227,"C1_M2_T4"
0.005,0.005,0.005,TRUE,0.00101005501627077,0,0.0349048889324322,0.441239985466228,0.0359702662596345,0.395825293132434,0.00106537732720227,"C1_M2_T4"
0.01,0.005,0.005,TRUE,0.000796597872202915,0,0.0349048889324322,0.441239985466228,0.0359702662596345,0.360446849570317,0.00106537732720227,"C1_M2_T4"
0.02,0.005,0.005,FALSE,-0.000437976120333046,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.005,0.005,FALSE,-0.00550829838996582,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.01,0.005,TRUE,0.0010572034665169,0,0.0349048889324322,0.441239985466228,0.0368962160056134,0.441239985466228,0.00199132707318114,"C1_M2_T4"
0.0025,0.01,0.005,TRUE,0.00103241921574446,0,0.0349048889324322,0.441239985466228,0.0368962160056134,0.416028119573293,0.00199132707318114,"C1_M2_T4"
0.005,0.01,0.005,TRUE,0.00100738461900462,0,0.0349048889324322,0.441239985466228,0.0368962160056134,0.395825293132434,0.00199132707318114,"C1_M2_T4"
0.01,0.01,0.005,TRUE,0.00075042741461426,0,0.0349048889324322,0.441239985466228,0.0368962160056134,0.360446849570317,0.00199132707318114,"C1_M2_T4"
0.02,0.01,0.005,FALSE,-0.000488036636187087,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.01,0.005,FALSE,-0.0056692323378061,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.02,0.005,TRUE,0.0010493472304835,0,0.0349048889324322,0.441239985466228,0.0388912348028623,0.441239985466228,0.00398634587043004,"C1_M2_T4"
0.0025,0.02,0.005,TRUE,0.00102573134968857,0,0.0349048889324322,0.441239985466228,0.0388912348028623,0.416028119573293,0.00398634587043004,"C1_M2_T4"
0.005,0.02,0.005,TRUE,0.00100187692464319,0,0.0349048889324322,0.441239985466228,0.0388912348028623,0.395825293132434,0.00398634587043004,"C1_M2_T4"
0.01,0.02,0.005,TRUE,0.000655200845837659,0,0.0349048889324322,0.441239985466228,0.0388912348028623,0.360446849570317,0.00398634587043004,"C1_M2_T4"
0.02,0.02,0.005,FALSE,-0.000591286450136047,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.02,0.005,FALSE,-0.00600115860522668,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.05,0.005,TRUE,0.000364498017549702,0,0.0349048889324322,0.441239985466228,0.0465668831945293,0.441239985466228,0.011661994262097,"C1_M2_T4"
0.0025,0.05,0.005,TRUE,0.000212222162343573,0,0.0349048889324322,0.441239985466228,0.0465668831945293,0.416028119573293,0.011661994262097,"C1_M2_T4"
0.005,0.05,0.005,TRUE,5.84081671858664e-05,0,0.0349048889324322,0.441239985466228,0.0465668831945293,0.395825293132434,0.011661994262097,"C1_M2_T4"
0.01,0.05,0.005,FALSE,-0.000253928414818047,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.05,0.005,FALSE,-0.000928569175702649,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.05,0.005,FALSE,-0.00708545107880056,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0,0.01,TRUE,0.000669073378020569,0,0.0349048889324322,0.441239985466228,0.0353365164827755,0.441239985466228,0.000431627550343233,"C1_M2_T4"
0.0025,0,0.01,TRUE,0.000647074454303634,0,0.0349048889324322,0.441239985466228,0.0353365164827755,0.416028119573293,0.000431627550343233,"C1_M2_T4"
0.005,0,0.01,TRUE,0.000624853319236023,0,0.0349048889324322,0.441239985466228,0.0353365164827755,0.395825293132434,0.000431627550343233,"C1_M2_T4"
0.01,0,0.01,TRUE,0.000579730810272201,0,0.0349048889324322,0.441239985466228,0.0353365164827755,0.360446849570317,0.000431627550343233,"C1_M2_T4"
0.02,0,0.01,FALSE,-0.000417949728366347,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0,0.01,FALSE,-0.00539761775305652,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.0025,0.01,TRUE,0.000666309013942778,0,0.0349048889324322,0.441239985466228,0.0357709024867567,0.441239985466228,0.000866013554324502,"C1_M2_T4"
0.0025,0.0025,0.01,TRUE,0.000644587677308222,0,0.0349048889324322,0.441239985466228,0.0357709024867567,0.416028119573293,0.000866013554324502,"C1_M2_T4"
0.005,0.0025,0.01,TRUE,0.000622646933232913,0,0.0349048889324322,0.441239985466228,0.0357709024867567,0.395825293132434,0.000866013554324502,"C1_M2_T4"
0.01,0.0025,0.01,TRUE,0.000578093789651418,0,0.0349048889324322,0.441239985466228,0.0357709024867567,0.360446849570317,0.000866013554324502,"C1_M2_T4"
0.02,0.0025,0.01,FALSE,-0.000441959925929104,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.0025,0.01,FALSE,-0.00547674898264391,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.005,0.01,TRUE,0.000663516726995515,0,0.0349048889324322,0.441239985466228,0.0362154655094485,0.441239985466228,0.0013105765770163,"C1_M2_T4"
0.0025,0.005,0.01,TRUE,0.000642075781353261,0,0.0349048889324322,0.441239985466228,0.0362154655094485,0.416028119573293,0.0013105765770163,"C1_M2_T4"
0.005,0.005,0.01,TRUE,0.000620418260502499,0,0.0349048889324322,0.441239985466228,0.0362154655094485,0.395825293132434,0.0013105765770163,"C1_M2_T4"
0.01,0.005,0.01,TRUE,0.000576440233468809,0,0.0349048889324322,0.441239985466228,0.0362154655094485,0.360446849570317,0.0013105765770163,"C1_M2_T4"
0.02,0.005,0.01,FALSE,-0.00046621265073997,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.005,0.01,FALSE,-0.00555667951758066,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.01,0.01,TRUE,0.000657846674929134,0,0.0349048889324322,0.441239985466228,0.0371369422996168,0.441239985466228,0.00223205336718454,"C1_M2_T4"
0.0025,0.01,0.01,TRUE,0.000636975094669206,0,0.0349048889324322,0.441239985466228,0.0371369422996168,0.416028119573293,0.00223205336718454,"C1_M2_T4"
0.005,0.01,0.01,TRUE,0.00061589269036625,0,0.0349048889324322,0.441239985466228,0.0371369422996168,0.395825293132434,0.00223205336718454,"C1_M2_T4"
0.01,0.01,0.01,TRUE,0.000573082502036776,0,0.0349048889324322,0.441239985466228,0.0371369422996168,0.360446849570317,0.00223205336718454,"C1_M2_T4"
0.02,0.01,0.01,FALSE,-0.000515460530713056,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.01,0.01,FALSE,-0.00571898744056447,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.02,0.01,TRUE,0.000646152192542221,0,0.0349048889324322,0.441239985466228,0.0391244224634394,0.441239985466228,0.00421953353100721,"C1_M2_T4"
0.0025,0.02,0.01,TRUE,0.000626454928383344,0,0.0349048889324322,0.441239985466228,0.0391244224634394,0.416028119573293,0.00421953353100721,"C1_M2_T4"
0.005,0.02,0.01,TRUE,0.000606558701960235,0,0.0349048889324322,0.441239985466228,0.0391244224634394,0.395825293132434,0.00421953353100721,"C1_M2_T4"
0.01,0.02,0.01,TRUE,0.000566157180958208,0,0.0349048889324322,0.441239985466228,0.0391244224634394,0.360446849570317,0.00421953353100721,"C1_M2_T4"
0.02,0.02,0.01,FALSE,-0.000617034283157545,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.02,0.01,FALSE,-0.00605374753171859,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.05,0.01,TRUE,0.000319147225995593,0,0.0349048889324322,0.441239985466228,0.0468270469103887,0.441239985466228,0.0119221579779565,"C1_M2_T4"
0.0025,0.05,0.01,TRUE,0.000169972363286871,0,0.0349048889324322,0.441239985466228,0.0468270469103887,0.416028119573293,0.0119221579779565,"C1_M2_T4"
0.005,0.05,0.01,TRUE,1.92906837831104e-05,0,0.0349048889324322,0.441239985466228,0.0468270469103887,0.395825293132434,0.0119221579779565,"C1_M2_T4"
0.01,0.05,0.01,FALSE,-0.000286685379699015,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.05,0.01,FALSE,-0.00094884187447621,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.05,0.01,FALSE,-0.00714729716282204,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0,0.02,FALSE,-0.000173880173254703,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0,0.02,FALSE,-0.000187555568734163,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0,0.02,FALSE,-0.000201369099521496,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0,0.02,FALSE,-0.000229419024283529,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0,0.02,FALSE,-0.000479802457276903,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0,0.02,FALSE,-0.0054978219690015,5,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.0025,0.02,FALSE,-0.000178577463772301,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.0025,0.02,FALSE,-0.000191972277723913,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.0025,0.02,FALSE,-0.000205502392826551,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.0025,0.02,FALSE,-0.000232976810228847,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.0025,0.02,FALSE,-0.000502968596564514,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.0025,0.02,FALSE,-0.00557838030157181,5,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.005,0.02,FALSE,-0.000183322201668865,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.005,0.02,FALSE,-0.000196433599935781,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.005,0.02,FALSE,-0.000209677436569031,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.005,0.02,FALSE,-0.000236570533405934,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.005,0.02,FALSE,-0.000526368737259071,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.005,0.02,FALSE,-0.00565975235467314,5,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.01,0.02,FALSE,-0.000192956924540459,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.01,0.02,FALSE,-0.000205492815447637,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.01,0.02,FALSE,-0.000218155331515495,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.01,0.02,FALSE,-0.000243867991694103,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.01,0.02,FALSE,-0.000573885349485773,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.01,0.02,FALSE,-0.00582498744209318,5,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.02,0.02,FALSE,-0.00021282854046312,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.02,0.02,FALSE,-0.00022417744744084,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.02,0.02,FALSE,-0.000235640989842577,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.02,0.02,FALSE,-0.000258918999413451,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.02,0.02,FALSE,-0.000671888362203347,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.02,0.02,FALSE,-0.00616578480989701,5,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.05,0.02,FALSE,-0.000277742485810482,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.05,0.02,FALSE,-0.000285213911951968,1,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.05,0.02,FALSE,-0.000292760807044379,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.05,0.02,FALSE,-0.00035647195705412,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.05,0.02,FALSE,-0.000992031537080753,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.05,0.02,FALSE,-0.00727905621138954,5,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0,0.05,FALSE,-0.00969165681567494,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0,0.05,FALSE,-0.00970794612185039,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0,0.05,FALSE,-0.00972439996647206,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0,0.05,FALSE,-0.00975781134483646,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0,0.05,FALSE,-0.00982672231271305,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0,0.05,FALSE,-0.0100518314744432,6,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.0025,0.05,FALSE,-0.00981927453092782,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.0025,0.05,FALSE,-0.00983585519863481,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.0025,0.05,FALSE,-0.00985260334783379,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.0025,0.05,FALSE,-0.00988661234467661,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.0025,0.05,FALSE,-0.00995675590066493,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.0025,0.05,FALSE,-0.0101858915168934,6,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.005,0.05,FALSE,-0.00994818131401154,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.005,0.05,FALSE,-0.00996505628629584,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.005,0.05,FALSE,-0.00998210171284563,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.005,0.05,FALSE,-0.0100167143647172,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.005,0.05,FALSE,-0.0100881029592022,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.005,0.05,FALSE,-0.0103213057011866,6,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.01,0.05,FALSE,-0.0102099410061917,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.01,0.05,FALSE,-0.0102274135969545,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.01,0.05,FALSE,-0.010245062678533,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.01,0.05,FALSE,-0.0102809011196975,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.01,0.05,FALSE,-0.0103548179045993,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.01,0.05,FALSE,-0.0105962794019451,6,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.02,0.05,FALSE,-0.0107498203713134,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.02,0.05,FALSE,-0.0107685255501879,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.02,0.05,FALSE,-0.0107874196702631,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.02,0.05,FALSE,-0.0108257863018443,2,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.02,0.05,FALSE,-0.0109049174794807,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.02,0.05,FALSE,-0.0111634126597596,6,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0.05,0.05,FALSE,-0.0125134262973775,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.0025,0.05,0.05,FALSE,-0.0125361579307503,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.005,0.05,0.05,FALSE,-0.0125591191765814,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.01,0.05,0.05,FALSE,-0.0126057445635241,3,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.02,0.05,0.05,FALSE,-0.0127019094240935,4,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0.05,0.05,0.05,FALSE,-0.0130160479686201,6,0.0349048889324322,0.441239985466228,NA,NA,NA,"C1_M2_T4"
0,0,0,TRUE,0.000217191728140652,0,0.00931938944898363,0.344913562819948,0.00931938944898359,0.344913562819948,-3.46944695195361e-17,"age2_M2_T4"
0.0025,0,0,TRUE,0.000180835312369205,0,0.00931938944898363,0.344913562819948,0.00931938944898359,0.319701696927014,-3.46944695195361e-17,"age2_M2_T4"
0.005,0,0,TRUE,0.000144111660074814,0,0.00931938944898363,0.344913562819948,0.00931938944898359,0.299498870486154,-3.46944695195361e-17,"age2_M2_T4"
0.01,0,0,FALSE,-1.48613936754605e-05,1,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0,0,FALSE,-0.0015068988182915,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0,0,FALSE,-0.010861301670213,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.0025,0,TRUE,0.000213516758622138,0,0.00931938944898363,0.344913562819948,0.00949506398914672,0.344913562819948,0.000175674540163092,"age2_M2_T4"
0.0025,0.0025,0,TRUE,0.000177525070498646,0,0.00931938944898363,0.344913562819948,0.00949506398914672,0.319701696927014,0.000175674540163092,"age2_M2_T4"
0.005,0.0025,0,TRUE,0.000141169829969865,0,0.00931938944898363,0.344913562819948,0.00949506398914672,0.299498870486154,0.000175674540163092,"age2_M2_T4"
0.01,0.0025,0,FALSE,-1.78436065995481e-05,1,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.02,0.0025,0,FALSE,-0.00151241790814807,3,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0.05,0.0025,0,FALSE,-0.0108764427956213,7,0.00931938944898363,0.344913562819948,NA,NA,NA,"age2_M2_T4"
0,0.005,0,TRUE,0.000209804668199397,0,0.00931938944898363,0.344913562819948,0.00967934740136064,0.344913562819948,0.000359957952377013,"age2_M2_T4"
0.0025,0.005,0,TRUE,0.000174181391841515,0,0.00931938944898363,0.344913562819948,0.00967934740136064,0.319701696927014,0.000359957952377013,"age2_M2_T4"
